id,timestamp,latitude,longitude,horizontal_accuracy,msl_altitude,ellipsoid_altitude,vertical_accuracy,story,speed,speed_accuracy,course,course_accuracy,is_simulated_by_software,is_produced_by_accessory,was_imported
1,1708482298,1.29720094443282,103.770947905409,35.0,29.3390779495239,35.949282169342,26.6226978302002,,,,,,0,0,0
2,1708482301,1.29720094443282,103.770947905409,35.0,29.3390779495239,35.949282169342,26.6226978302002,,,,,,0,0,0
3,1708482307,1.29713471900181,103.770921588484,75.6666666666667,29.1594967842102,35.7697010040283,19.7099380493164,,,,,,0,0,0
4,1708482308,1.29719346769738,103.770958882101,35.0,29.1566042900085,35.7668085098267,17.0790367126465,,,,,,0,0,0
5,1708482314,1.29708666901048,103.77090804208,75.6666666666667,29.1539750099182,35.7641792297363,19.6518363952637,,,,,,0,0,0
6,1708482315,1.29720943313793,103.770945519352,35.0,29.1904520988464,35.8006563186645,17.1417770385742,,,,,,0,0,0
7,1708482321,1.29709183473342,103.770900035371,75.6666666666667,29.2230000495911,35.8332042694092,19.6695308685303,,,,,,0,0,0
8,1708482327,1.29708435799622,103.770900111274,75.6666666666667,29.1837182044983,35.7939224243164,18.7631015777588,,,,,,0,0,0
9,1708482328,1.29720143706078,103.770938033935,35.0,29.1869606971741,35.7971649169922,16.5166015625,,,,,,0,0,0
10,1708482334,1.29708464040747,103.770899853526,75.6666666666667,29.1902852058411,35.8004894256592,19.493803024292,,,,,,0,0,0
11,1708482339,1.29719144181026,103.770959979639,35.0,29.2526760101318,35.8628802299499,16.9615154266357,,,,,,0,0,0
12,1708482345,1.29714850669109,103.770939027982,50.8415283090059,29.3040242195129,35.9142284393311,19.0188503265381,,,,,,0,0,0
13,1708482346,1.29720340757571,103.770946240321,35.0,29.3041424751282,35.9143466949463,16.0629253387451,,,,,,0,0,0
14,1708482355,1.29714530311337,103.770924479274,67.2251239539349,29.3044476509094,35.9146518707275,19.3588600158691,,,,,,0,0,0
15,1708482356,1.29721013173273,103.770954766316,35.0,29.3201270103455,35.9303312301636,16.8947658538818,,,,,,0,0,0
16,1708482363,1.29715239149041,103.77093121677,56.1326820388588,29.2606854438782,35.8708896636963,19.4969253540039,,,,,,0,0,0
17,1708482368,1.29720426450391,103.770954584328,35.0,29.2447295188904,35.8549337387085,14.3548784255981,,,,,,0,0,0
18,1708482404,1.29725356701739,103.770973248616,35.0,29.3521208763123,35.9623250961304,9.31720542907715,,,,,,0,0,0
19,1708482410,1.29722151118889,103.770959793928,35.0000456441848,29.3457036018372,35.9559078216553,8.89797878265381,,,,,,0,0,0
20,1708482422,1.2972660747122,103.77099395074,35.0,29.3964323997498,36.0066366195679,7.41541051864624,,,,,,0,0,0
21,1708482434,1.29720359192081,103.770962758165,35.0001008805272,29.3834538459778,35.9936580657959,7.00011396408081,,,,,,0,0,0
22,1708482563,1.29715668659317,103.770931386743,67.2580742747963,29.3545327186584,35.9647369384766,17.7076721191406,,,,,,0,0,0
23,1708482569,1.29709691855957,103.770926434006,75.6666666666667,29.2854752540588,35.895679473877,19.3034000396729,,,,,,0,0,0
24,1708482570,1.29720243629825,103.770953258666,35.0,29.2303647994995,35.8405690193176,16.8900775909424,,,,,,0,0,0
25,1708482576,1.29708631090415,103.770893751925,75.6666666666667,29.179699420929,35.7899036407471,19.599157333374,,,,,,0,0,0
26,1708482577,1.29720620594205,103.770951967604,35.0,29.1540656089783,35.7642698287964,17.2013988494873,,,,,,0,0,0
27,1708482583,1.29708934225473,103.770901823259,75.6666666666667,29.1315789222717,35.7417831420898,19.6871356964111,,,,,,0,0,0
28,1708482602,1.29721966358432,103.77095149531,35.0,29.1208786964417,35.7310829162598,17.6321182250977,,,,,,0,0,0
29,1708482607,1.29713875276373,103.770921858418,75.6666666666667,29.1860432624817,35.7962474822998,18.1830730438232,,,,,,0,0,0
30,1708482613,1.29709536011988,103.770902710574,75.6666666666667,29.2149453163147,35.8251495361328,19.07737159729,,,,,,0,0,0
31,1708482620,1.29707681795643,103.770900104434,75.6666666666667,29.2975354194641,35.9077396392822,19.594310760498,,,,,,0,0,0
32,1708482626,1.29708985385404,103.770903827746,75.6666666666667,29.2464661598206,35.8566703796387,19.6668262481689,,,,,,0,0,0
33,1708482627,1.29720547099887,103.770952317775,35.0,29.2506823539734,35.8608865737915,17.0512313842773,,,,,,0,0,0
34,1708482633,1.29708417915139,103.770903879684,75.6666666666667,29.2545247077942,35.8647289276123,19.6446666717529,,,,,,0,0,0
35,1708482639,1.29720176618079,103.770951539233,35.0,29.2693796157837,35.8795838356018,15.1246652603149,,,,,,0,0,0
36,1708482647,1.29709633200007,103.770907382505,75.6666666666667,29.1892857551575,35.7994899749756,19.5168285369873,,,,,,0,0,0
37,1708482648,1.29720860275923,103.77095537017,35.0,29.1575560569763,35.7677602767944,16.9801063537598,,,,,,0,0,0
38,1708482654,1.2970910971549,103.77090534469,75.6666666666667,29.128803730011,35.7390079498291,19.62477684021,,,,,,0,0,0
39,1708482659,1.29719557122389,103.77096413277,35.0,29.2249426841736,35.8351469039917,17.0364742279053,,,,,,0,0,0
40,1708482665,1.29709481318434,103.770911396288,75.6666666666667,29.2518582344055,35.8620624542236,19.6396617889404,,,,,,0,0,0
41,1708482666,1.29711894429851,103.770926863626,35.0,29.2057366371155,35.8159408569336,16.8990039825439,,,,,,0,0,0
42,1708482672,1.29705891949758,103.770891870967,75.6666666666667,29.1633858680725,35.7735900878906,19.6001434326172,,,,,,0,0,0
43,1708482678,1.2971015426322,103.770903416235,75.6666666666667,29.1176419258118,35.7278461456299,19.5912933349609,,,,,,0,0,0
44,1708482684,1.29705550316424,103.770889394292,75.6666666666667,29.1899170875549,35.800121307373,20.1081867218018,,,,,,0,0,0
45,1708482695,1.29723148171243,103.770994433497,35.0,29.2976756095886,35.9078798294067,17.9592056274414,,,,,,0,0,0
46,1708482703,1.29713488259227,103.770930217187,75.6666666666667,29.2374711036682,35.8476753234863,18.8875827789307,,,,,,0,0,0
47,1708482711,1.29715846601786,103.770937844783,63.1548188779812,29.1517739295959,35.7619781494141,17.7408313751221,,,,,,0,0,0
48,1708482712,1.29720757527454,103.770945841063,35.0,29.1939873695374,35.8041915893555,16.0148239135742,,,,,,0,0,0
49,1708482718,1.29713339802185,103.770914295955,75.441787345066,29.2533135414124,35.8635177612305,18.2191162109375,,,,,,0,0,0
50,1708482724,1.29706287612987,103.770891607181,75.6666666666667,29.2644734382629,35.8746776580811,19.9637031555176,,,,,,0,0,0
51,1708482730,1.29709718631498,103.770908494969,75.6666666666667,29.2780785560608,35.8882827758789,19.6414546966553,,,,,,0,0,0
52,1708482731,1.29717531636033,103.770986772355,35.0,29.3251056671143,35.9353098869324,17.0440521240234,,,,,,0,0,0
53,1708482737,1.29707618202215,103.770915929763,75.6666666666667,29.3670334815979,35.977237701416,19.6428928375244,,,,,,0,0,0
54,1708482738,1.29717343917071,103.770918318654,35.0,29.3463439941406,35.9565482139587,17.2965106964111,,,,,,0,0,0
55,1708482744,1.29708348402615,103.770884708731,75.6666666666667,29.3286232948303,35.9388275146484,19.7143688201904,,,,,,0,0,0
56,1708482745,1.29718444155749,103.770936634248,35.0,29.3492860794067,35.9594902992249,16.925142288208,,,,,,0,0,0
57,1708482751,1.29708505360606,103.770902126946,75.6666666666667,29.3682980537415,35.9785022735596,19.6078586578369,,,,,,0,0,0
58,1708482757,1.297095232141,103.770919630689,75.6666666666667,29.2272381782532,35.8374423980713,19.592264175415,,,,,,0,0,0
59,1708482758,1.29714796435351,103.770933994028,35.0,29.241828918457,35.8520331382751,16.8602428436279,,,,,,0,0,0
60,1708482764,1.29706161679537,103.770888498461,75.6666666666667,29.2552876472473,35.8654918670654,19.590763092041,,,,,,0,0,0
61,1708482770,1.29708067182182,103.770894604856,75.6666666666667,29.0179543495178,35.6281585693359,19.6332302093506,,,,,,0,0,0
62,1708482771,1.29720244712145,103.77095191998,35.0,29.03577709198,35.6459813117981,16.9943370819092,,,,,,0,0,0
63,1708482777,1.29709538793473,103.770908671313,75.6666666666667,29.0519471168518,35.6621513366699,19.6299171447754,,,,,,0,0,0
64,1708482783,1.29707484684042,103.770901134531,75.6666666666667,29.3179421424866,35.9281463623047,19.5842227935791,,,,,,0,0,0
65,1708482784,1.29719962497226,103.770941684192,35.0,29.3484501838684,35.9586544036865,16.8546352386475,,,,,,0,0,0
66,1708482790,1.29708889723336,103.770899624905,75.6666666666667,29.3768315315247,35.9870357513428,19.5907669067383,,,,,,0,0,0
67,1708482796,1.29710898749689,103.770909307022,75.6666666666667,29.3215889930725,35.9317932128906,19.3297843933105,,,,,,0,0,0
68,1708482802,1.29707445480693,103.770896415065,75.6666666666667,29.2938122749329,35.904016494751,19.5336875915527,,,,,,0,0,0
69,1708482803,1.29714255606297,103.770920194034,35.0,29.2486906051636,35.8588948249817,16.8239612579346,,,,,,0,0,0
70,1708482809,1.29705771401804,103.77089219539,75.6666666666667,29.2798027992249,35.890007019043,19.5808429718018,,,,,,0,0,0
71,1708482810,1.29720857482185,103.770960624169,35.0,29.229651927948,35.8398561477661,16.9692058563232,,,,,,0,0,0
72,1708482816,1.29709794450712,103.770912115908,75.6666666666667,29.184109210968,35.7943134307861,19.6205615997314,,,,,,0,0,0
73,1708482821,1.29705272774999,103.770889558894,75.6666666666667,29.226438999176,35.8366432189941,20.0882453918457,,,,,,0,0,0
74,1708482827,1.29711166353387,103.770911470112,75.6666666666667,29.3401131629944,35.9503173828125,19.392614364624,,,,,,0,0,0
75,1708482833,1.29708135767929,103.770898757631,75.6666666666667,29.4342789649963,36.0444831848145,19.5512981414795,,,,,,0,0,0
76,1708482834,1.29720429508847,103.770944924605,35.0,29.601348400116,36.2115526199341,17.1803779602051,,,,,,0,0,0
77,1708482840,1.29708601358462,103.770901845273,75.6666666666667,29.7491765022278,36.3593807220459,19.7002124786377,,,,,,0,0,0
78,1708482841,1.2972027147375,103.770943999749,35.0,29.5585236549377,36.1687278747559,17.1434192657471,,,,,,0,0,0
79,1708482847,1.29715485407503,103.7709267398,47.1944562053725,29.4042439460754,36.0144481658936,18.8021144866943,,,,,,0,0,0
80,1708482848,1.29721635492296,103.770950523393,35.0,29.3454880714417,35.9556922912598,15.9317111968994,,,,,,0,0,0
81,1708482877,1.29717351224836,103.770935452583,35.0001541661864,29.4563450813293,36.0665493011475,10.921196937561,,,,,,0,0,0
82,1708482889,1.29721896845295,103.770951565933,35.0,29.4567904472351,36.0669946670532,9.23814392089844,,,,,,0,0,0
