id,timestamp,latitude,longitude,horizontal_accuracy,msl_altitude,ellipsoid_altitude,vertical_accuracy,story,speed,speed_accuracy,course,course_accuracy,is_simulated_by_software,is_produced_by_accessory,was_imported
1,1705642587,1.29713883752072,103.770864023855,35.0,26.5342597961426,33.1444640159607,18.9235534667969,,,,,,0,0,0
2,1705642589,1.29713883752072,103.770864023855,35.0,26.5342597961426,33.1444640159607,18.9235534667969,,,,,,0,0,0
3,1705642596,1.2971256310252,103.77086874115,35.0,27.3437004089355,33.9539046287537,16.0053901672363,,,,,,0,0,0
4,1705642626,1.29717099396468,103.770878047775,35.0,28.0817642211914,34.6919684410095,12.7767162322998,,,,,,0,0,0
5,1705744044,1.2984743395548,103.77637669553,13.8274876151602,21.2321791648865,27.8423833847046,21.0956287384033,-1,,,,,0,0,0
6,1705744053,1.2984743395548,103.77637669553,13.8274876151602,21.2321791648865,27.8423833847046,21.0956287384033,-1,,,,,0,0,0
7,1705744076,1.2984743395548,103.77637669553,13.8274876151602,23.2231140136719,27.843747138977,39.2644805908203,-1,,,,,0,0,0
8,1705744182,1.29852544516446,103.776074694566,32.0552488546515,23.2994637489319,29.90966796875,8.0,,,,,,0,0,0
9,1705744194,1.2984743395548,103.77637669553,13.8274876151602,21.3088030815125,27.9190073013306,29.0386276245117,-1,,,,,0,0,0
10,1705744253,1.29817568360053,103.776333736709,25.8132620434818,23.1098276888952,29.7200319087133,9.04327829500314,,1.46000003814693,2.64149136512299,175.781250021825,70.0772865154965,0,0,0
11,1705744254,1.29823383875312,103.776347106419,24.4976864034567,22.6828866032884,29.2930908231065,9.14156423518271,,0.189999997615814,1.1180339887499,,,0,0,0
12,1705744269,1.2984743395548,103.77637669553,13.8274876151602,20.6920790672302,27.3022832870483,32.6282196044922,-1,,,,,0,0,0
13,1705744338,1.29829138051839,103.776383651517,23.8396743714628,22.5317635536194,29.1419677734375,4.0,,0.0,0.200000002980232,,,0,0,0
14,1705744342,1.29832784179719,103.776374431424,7.2580928042439,31.8403573036194,38.4505615234375,6.0,,0.0,0.870000004768372,,,0,0,0
15,1705744346,1.29837695974978,103.776377868004,22.6068060560945,28.3561654090881,34.9663696289062,4.0,,0.0,0.0700000002980232,,,0,0,0
16,1705744351,1.2984743395548,103.77637669553,13.8274876151602,24.7100052833557,31.3202095031738,14.9370241165161,-1,,,,,0,0,0
17,1705744676,1.29840487148734,103.776372922681,31.8533647455595,64.5160164833069,71.126220703125,48.0,,0.0,0.490000009536743,,,0,0,0
18,1705744678,1.29848403856279,103.776454646237,25.2513725187003,25.1119637489319,31.72216796875,6.0,,0.319999992847443,1.00999999046326,183.8671875,87.0938526352861,0,0,0
19,1705744682,1.29844091367097,103.776417430587,22.4859833731426,26.7778573036194,33.3880615234375,4.0,,0.150000005960464,1.00999999046326,284.0625,96.2226326874399,0,0,0
20,1705744697,1.2984743395548,103.77637669553,13.8274876151602,26.0626258850098,32.6728301048279,18.5412158966064,-1,,,,,0,0,0
21,1705744761,1.29833484068634,103.776378706194,61.0277085445671,27.2680306434631,33.8782348632812,48.0,,0.0,5.42999982833862,,,0,0,0
22,1705744766,1.2984743395548,103.77637669553,13.8274876151602,22.3650951385498,28.9752993583679,25.8896789550781,-1,,,,,0,0,0
23,1705744975,1.29841337911906,103.776223640986,70.8513104357463,21.9400277137756,28.5502319335937,24.0,,0.0,2.23000001907349,332.2265625,76.2058617397471,0,0,0
24,1705744978,1.29841124173375,103.776229089223,42.0122935821468,22.1336312321946,28.7438354520127,12.0,,0.0,0.771443449571827,,,0,0,0
25,1705744979,1.29841576796146,103.776237052031,27.237478040903,21.4157967595384,28.0260009793565,8.9297686448336,,0.0,1.26337840195618,,,0,0,0
26,1705744980,1.29835357423993,103.776315758101,24.3900998836863,21.4625496882945,28.0727539081126,9.14933216310312,,0.0,1.2186570850558,,,0,0,0
27,1705744987,1.2984743395548,103.77637669553,13.8274876151602,19.4716639518738,26.0818681716919,22.5119190216064,-1,,,,,0,0,0
28,1705744988,1.29833366721989,103.776344340391,24.3101638143208,22.6787362098694,29.2889404296875,6.0,,0.0,1.67999994754791,144.4921875,99.0676796843171,0,0,0
29,1705744990,1.29836794920387,103.776312992073,23.4179961839696,22.1212410926819,28.7314453125,4.0,,0.0,0.519999980926514,169.453125,99.0676865145062,0,0,0
30,1705745018,1.29837503191205,103.776300586857,14.310004243951,26.4105477361009,33.020751955919,9.98221477595039,,0.0,0.851840590279722,,,0,0,0
31,1705745020,1.29837277051217,103.77634924447,14.2972073263678,22.2231497531757,28.8333539729938,10.0005347837981,,0.0907980964969978,1.2392010608826,,,0,0,0
32,1705745033,1.29835936008728,103.776408050917,14.3529219444587,21.5835207477212,28.1937249675393,9.92040649123694,,0.942367219998487,2.63934189117869,79.2624414367294,125.562968606384,0,0,0
33,1705745038,1.29836289461752,103.776353006705,14.2939604746611,21.7491188282147,28.3593230480328,10.005175023153,,0.504669769596596,1.88222762388382,,,0,0,0
34,1705745049,1.29833897026604,103.776356874078,5.72080620713383,21.9992325520143,28.6094367718324,3.16221525661252,,0.0991127306195925,2.00139603030827,,,0,0,0
35,1705745054,1.29831880736977,103.776341577792,6.94295552882514,21.9201981676742,28.5304023874924,3.11699559050514,,0.696695912206986,2.21547332803281,254.704254876681,152.894046656174,0,0,0
36,1705745058,1.2983705721097,103.776324513802,5.66864013500886,22.23935805168,28.8495622714981,3.17498542567978,,0.404906975067338,1.63189164612691,,,0,0,0
37,1705745060,1.29835854147768,103.77637647084,14.282161033875,22.5238188859075,29.1340231057256,10.0220112501215,,3.00209871738792,2.27723435018248,94.1796186240401,36.0282941160747,0,0,0
38,1705745063,1.29834065778794,103.776331712419,14.2878936307691,21.66623682715,28.2764410469681,10.0138368715955,,0.0,1.59341189489005,261.566895430723,180.0,0,0,0
39,1705745069,1.29831061159275,103.776341481442,5.05614858121977,22.0225189458579,28.632723165676,3.25886351624787,,0.487102791157051,1.73939133404837,,,0,0,0
40,1705745076,1.29835685150017,103.776361383337,4.82836959791127,22.2216902030632,28.8318944228813,3.24212647173966,,0.0549416142469556,1.43694815814496,,,0,0,0
41,1705745118,1.29834605928708,103.776379917595,14.2642699768468,21.952598859556,28.5628030793741,10.0474591476017,,0.102674748867419,1.40095355954665,,,0,0,0
42,1705745127,1.29834650353512,103.776333004637,14.2746161436415,21.7221653303131,28.3323695501313,10.0327547187594,,0.316109704011537,1.84020936870508,,,0,0,0
43,1705745135,1.29833173344414,103.776338237796,5.5286255596357,22.1684581441805,28.7786623639986,3.18821450936945,,0.160590759795852,1.72142569032225,,,0,0,0
44,1705745151,1.2984743395548,103.77637669553,13.8274876151602,20.0128860473633,26.6230902671814,28.2311820983887,-1,,,,,0,0,0
45,1705745480,1.2983048753825,103.776411060341,19.6892393053163,22.0583138465881,28.6685180664062,16.0,,2.99000000953674,2.45000004768372,187.734375,46.3546770665573,0,0,0
46,1705745484,1.29831216763826,103.776318691768,12.6219894232672,23.2293953923509,29.839599612169,6.0,,0.0,3.04105248138692,,,0,0,0
47,1705745486,1.29836203996213,103.776349872447,6.27802604352636,23.5675301551819,30.177734375,4.0,,0.0,0.860000014305115,74.8828125,92.5439337816061,0,0,0
48,1705745498,1.2984743395548,103.77637669553,13.8274876151602,21.8009433746338,28.4111475944519,17.4023208618164,-1,,,,,0,0,0
49,1705745528,1.29834984429302,103.776334282107,22.9941420464863,22.7015023231506,29.3117065429687,6.0,,0.0,0.850000023841858,342.7734375,65.0339330502216,0,0,0
50,1705745537,1.29835717845829,103.776286672897,22.2347377412748,23.5796151161194,30.1898193359375,4.0,,2.04999995231628,1.48000001907349,279.140625,42.0299856992128,0,0,0
51,1705745546,1.2984743395548,103.77637669553,13.8274876151602,21.4982490539551,28.1084532737732,18.645055770874,-1,,,,,0,0,0
52,1705745611,1.29843903177447,103.776344161672,24.0903585583101,21.1635995125398,27.7738037323579,9.17074743314745,,0.460000008344649,1.44554876410087,189.492187484554,83.4444269168402,0,0,0
53,1705745613,1.29838902969034,103.776329672061,22.8022905606622,21.9431405104697,28.5533447302878,9.14005644831139,,0.379999995231628,1.58760821604404,,,0,0,0
54,1705745618,1.2984743395548,103.77637669553,13.8274876151602,20.6570858955383,27.2672901153564,18.8905715942383,-1,,,,,0,0,0
55,1705745619,1.29836903885128,103.776330510251,25.5488145903671,24.3162484169006,30.9264526367187,8.0,,0.28999999165535,1.96000003814697,232.3828125,35.3758617305301,0,0,0
56,1705745622,1.29841991700353,103.776372671224,24.4090667957913,23.6350960731506,30.2453002929687,6.0,,0.159999996423721,1.0900000333786,50.625,96.1985152894806,0,0,0
57,1705745631,1.2984743395548,103.77637669553,13.8274876151602,19.4661083221436,26.0763125419617,20.9319953918457,-1,,,,,0,0,0
58,1705745740,1.29840524867298,103.776340233259,22.8922291302007,22.5530037917197,29.1632080115378,9.13398175867087,,0.0,0.718601814926593,,,0,0,0
59,1705745749,1.2984743395548,103.77637669553,13.8274876151602,22.4022750854492,29.0124793052673,17.2427310943604,-1,,,,,0,0,0
60,1705745769,1.29839108325662,103.776344256572,22.993844158079,25.2775521278381,31.8877563476562,4.0,,0.0,0.0799999982118607,,,0,0,0
61,1705745795,1.29839238245161,103.77634442421,14.256628918629,31.0584969557822,37.6687011756003,10.0582983238523,,0.0,1.30389413169341,8.03143605478529,180.0,0,0,0
62,1705745800,1.29834676619665,103.776337134223,14.2568439436607,22.1410800870508,28.7512843068689,10.0579935405232,,0.0,1.16160449520753,,,0,0,0
63,1705745812,1.2984743395548,103.77637669553,13.8274876151602,20.751823425293,27.3620276451111,20.7100963592529,-1,,,,,0,0,0
64,1705745944,1.29823580850037,103.776592947639,38.4442769956431,20.4896492958069,27.099853515625,48.0,,0.0,3.89000010490417,,,0,0,0
65,1705745945,1.29832587204994,103.776577944033,28.5262325305814,18.9570565223694,25.5672607421875,6.0,,0.0,1.70000004768372,,,0,0,0
66,1705745946,1.29829825367899,103.776575513281,20.22658215452,18.8118538856506,25.4220581054687,6.0,,0.0,1.07000005245209,,,0,0,0
67,1705745947,1.2983223097411,103.776516756139,14.465785154642,18.9868416786194,25.5970458984375,4.0,,0.0,0.239999994635582,,,0,0,0
68,1705745948,1.29833630751939,103.776381136946,10.4175631559848,19.9652352333069,26.575439453125,4.0,,0.0,1.03999996185303,,,0,0,0
69,1705745949,1.29837448708834,103.776341490544,22.6383558640896,23.9706063270569,30.580810546875,4.0,,0.0,1.02999997138977,,,0,0,0
70,1705745976,1.29832548072312,103.776293892758,14.2540754695407,22.7274698549882,29.3376740748063,10.0619166068764,,0.100642148366132,1.18008226062567,,,0,0,0
71,1705745981,1.2983258745202,103.776285145661,4.76660523272276,23.2168768383563,29.8270810581744,3.33226823472674,,0.125260313944636,1.25374265228051,,,0,0,0
72,1705745993,1.29836705597678,103.77631921321,14.2886157865059,22.4450299041346,29.0552341239527,10.012806409829,,0.236407515977113,1.43216964136446,,,0,0,0
73,1705745997,1.29831557164981,103.776303053238,14.2799761256618,22.3084745015949,28.918678721413,10.0251241960201,,0.69851774884339,2.39896087993587,199.55692041227,159.89804397842,0,0,0
74,1705746001,1.29830236489052,103.776293691198,4.87773375461203,22.6790571231395,29.2892613429576,3.20185692470173,,0.240896180309252,1.32442184133232,,,0,0,0
75,1705746006,1.29833245787984,103.776336998846,5.10148568392821,22.5738293388858,29.184033558704,3.1540849402074,,0.587599135966739,1.77727827877269,,,0,0,0
76,1705746014,1.29830866960694,103.776292270523,14.279407437613,23.2252778476104,29.8354820674285,10.0259341971579,,0.0,1.28509849213105,,,0,0,0
77,1705746016,1.29831179606868,103.776297573092,4.8352232109569,23.0956533551216,29.7058575749397,3.23189627510112,,0.214557917057927,1.20567017733774,,,0,0,0
78,1705746024,1.29831602742352,103.776348615612,4.81988586745678,22.2940120957792,28.9042163155973,3.25472537358826,,0.131999435530315,1.22176577658617,,,0,0,0
79,1705746029,1.29835368337261,103.776397299572,4.83756825275383,21.9726490676403,28.5828532874584,3.22838511220967,,0.152624864072194,1.37970944250478,,,0,0,0
80,1705746058,1.29833358220486,103.776347712583,14.2558195163819,22.8364185197279,29.446622739546,10.059445472363,,0.709592929379841,2.03500562996429,213.304565248202,145.712392648308,0,0,0
81,1705746062,1.29830501693519,103.776341589732,4.78701636269405,22.6662765387446,29.2764807585627,3.30287925545096,,0.0,1.1898411445532,250.493031106981,180.0,0,0,0
82,1705746077,1.29832361103938,103.776353973033,4.77478425279475,21.9971013879403,28.6073056077585,3.32053796425401,,0.0,0.598417966997783,,,0,0,0
83,1705746078,1.29832361103938,103.776353973033,4.77478425279475,21.9971013879403,28.6073056077585,3.32053796425401,,0.0,0.598417966997783,,,0,0,0
84,1705746097,1.2984743395548,103.77637669553,13.8274876151602,20.0182704925537,26.6284747123718,29.2832565307617,-1,,,,,0,0,0
85,1705746276,1.2983231060219,103.776591941811,23.9935695841556,20.0070443153381,26.6172485351562,3.0,,2.07999992370605,2.35999989509583,18.28125,53.0651500958927,0,0,0
86,1705746277,1.29821460228534,103.776338975973,18.832004213243,19.6214852333069,26.231689453125,6.0,,2.07999992370605,1.88999998569489,348.75,103.923049429415,0,0,0
87,1705746278,1.29830747377248,103.776402762256,11.0145710961611,22.5370736122131,29.1472778320312,4.0,,0.449999988079071,1.19000005722046,7.734375,83.4393530896816,0,0,0
88,1705746285,1.2984743395548,103.77637669553,13.8274876151602,20.5461330413818,27.1563372612,20.9263553619385,-1,,,,,0,0,0
89,1705746583,1.29813381772036,103.77654764971,38.6666666666667,21.3930888175964,28.0032930374146,23.6168842315674,,,,,,0,0,0
90,1705746590,1.2984743395548,103.77637669553,13.8274876151602,21.1002659797668,27.710470199585,18.8741874694824,-1,,,,,0,0,0
91,1705746786,1.2987253799859,103.776118439338,35.0,20.4180808067322,27.0282850265503,21.897798538208,,,,,,0,0,0
92,1705746792,1.2984743395548,103.77637669553,13.8274876151602,20.8643970489502,27.4746012687683,20.9999389648438,-1,,,,,0,0,0
93,1705746818,1.29884911228368,103.775963694908,53.6666666666667,20.8616170883179,27.471821308136,20.9999389648438,,,,,,0,0,0
94,1705746821,1.29884963529424,103.776001670389,35.0,20.3153233528137,26.9255275726318,18.7653293609619,,,,,,0,0,0
